Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Sound Type,Auditor,Length,Location,Date,File
15,Spectrogram 1,1,291.45219,291.6146818,0,1289.3,T,HN,0.162491817,LBK,8/5/2018,2018-08-05T070000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,7.865074596,8.414639034,0,879.3,T,HN,0.549564438,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,23.87600002,24.02062224,0,777.8,T,HN,0.144622221,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,33.31601356,34.03189355,0,1014.6,T,HN,0.715879993,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,43.47469421,44.49428087,0,845.5,T,HN,1.019586656,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,56.06138045,56.67602489,0,879.3,T,HN,0.614644438,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,72.6300318,72.83250291,0,3145.2,U,HN,0.202471109,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,99.86890851,100.7221796,0,608.7,T,HN,0.853271102,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
8,Spectrogram 1,1,108.2231206,108.8233028,0,811.7,T,HN,0.600182216,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
9,Spectrogram 1,1,145.023292,145.5800875,0,710.2,T,HN,0.556795549,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
10,Spectrogram 1,1,153.6678924,154.0149858,0,845.5,T,HN,0.34709333,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
11,Spectrogram 1,1,182.3415281,183.4045015,0,845.5,T,HN,1.062973322,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
12,Spectrogram 1,1,187.0995992,187.5262347,0,913.1,T,HN,0.426635551,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
13,Spectrogram 1,1,230.3668609,231.5383008,0,913.1,T,HN,1.171439988,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
14,Spectrogram 1,1,257.4093719,258.132483,0,913.1,T,HN,0.723111104,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
15,Spectrogram 1,1,283.4107919,283.7795786,0,845.5,T,HN,0.368786663,LBK,8/5/2018,2018-08-05T071500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,0.112496231,0.859062126,0,583.4,T,HN,0.746565895,LBK,8/5/2018,2018-08-05T073000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,126.9613921,127.3755828,0,822,T,HN,0.414190668,LBK,8/5/2018,2018-08-05T073000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,225.2157374,226.2588843,0,742.5,T,HN,1.043146867,LBK,8/5/2018,2018-08-05T073000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,129.1660316,130.1189098,0,1055.2,P,HN,0.952878216,LBK,8/5/2018,2018-08-05T081500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,242.0787405,243.089369,0,654.9,T,HN,1.010628411,LBK,8/5/2018,2018-08-05T081500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,3.521755891,4.273835178,0,781.9,T,HN,0.752079287,LBK,8/5/2018,2018-08-05T083000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,16.25200711,16.38940621,0,860.1,T,HN,0.1373991,LBK,8/5/2018,2018-08-05T083000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,41.89329555,42.70322708,0,586.4,T,HN,0.809931539,LBK,8/5/2018,2018-08-05T083000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,193.6246894,194.4635471,0,781.9,T,HN,0.838857666,LBK,8/5/2018,2018-08-05T083000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,9.216823712,9.910049769,0,775.7,T,HN,0.693226057,LBK,8/5/2018,2018-08-05T090000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,63.49406188,64.25688895,0,620.6,T,HN,0.762827067,LBK,8/5/2018,2018-08-05T090000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,81.88356612,82.09793723,0,775.7,T,HN,0.21437111,LBK,8/5/2018,2018-08-05T090000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,111.9394833,112.3208969,0,698.1,P,HN,0.381413534,LBK,8/5/2018,2018-08-05T090000_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,152.3688234,153.1511388,0,775.7,T,HN,0.782315349,LBK,8/5/2018,2018-08-05T090000_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,200.0947689,200.9383331,0,659.4,T,HN,0.843564238,LBK,8/5/2018,2018-08-05T090000_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,214.9485175,215.3772597,0,853.3,T,HN,0.42874222,LBK,8/5/2018,2018-08-05T090000_0004e9e500057018_2.0.wav
8,Spectrogram 1,1,238.6639442,238.9117238,0,775.7,T,HN,0.247779594,LBK,8/5/2018,2018-08-05T090000_0004e9e500057018_2.0.wav
9,Spectrogram 1,1,254.5513657,254.8019293,0,620.6,T,HN,0.250563635,LBK,8/5/2018,2018-08-05T090000_0004e9e500057018_2.0.wav
10,Spectrogram 1,1,282.4019061,282.7248548,0,814.5,T,HN,0.322948685,LBK,8/5/2018,2018-08-05T090000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,57.3160248,58.13405649,0,574.8,T,HN,0.818031684,LBK,8/5/2018,2018-08-05T091500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,67.36094128,67.77830438,0,1077.8,T,HN,0.417363105,LBK,8/5/2018,2018-08-05T091500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,168.9323792,170.1900334,0,1365.2,O,HN,1.257654154,LBK,8/5/2018,2018-08-05T091500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,272.3067168,272.9244142,0,1293.3,T,HN,0.617697394,LBK,8/5/2018,2018-08-05T091500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,236.6261668,237.7624078,0,677.9,T,HN,1.136240925,LBK,8/5/2018,2018-08-05T093000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,177.3419393,178.3029209,0,764.1,T,HN,0.960981636,LBK,8/5/2018,2018-08-05T094500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,199.7501612,200.6875121,0,655,T,HN,0.93735094,LBK,8/5/2018,2018-08-05T094500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,249.5088988,250.7692026,0,1746.5,P,HN,1.260303785,LBK,8/5/2018,2018-08-05T094500_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,265.0752519,265.4848506,0,873.3,T,HN,0.40959873,LBK,8/5/2018,2018-08-05T094500_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,284.5436514,284.7169432,0,1091.6,T,HN,0.17329177,LBK,8/5/2018,2018-08-05T094500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,4.220441533,5.467643253,0,1093.4,T,HN,1.24720172,LBK,8/5/2018,2018-08-05T100000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,85.52689757,87.64338375,0,1088.9,O,HN,2.11648618,LBK,8/5/2018,2018-08-05T101500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,128.0903605,129.159743,0,513.3,P,HN,1.069382491,LBK,8/5/2018,2018-08-05T101500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,167.7070021,170.425016,0,352.9,P,HN,2.718013832,LBK,8/5/2018,2018-08-05T101500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,188.0074971,189.032322,0,587.1,T,HN,1.024824887,LBK,8/5/2018,2018-08-05T101500_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,260.9557597,261.3456387,0,717.6,T,HN,0.389879034,LBK,8/5/2018,2018-08-05T101500_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,266.99979,267.8463845,0,619.8,T,HN,0.846594472,LBK,8/5/2018,2018-08-05T101500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,63.65883316,65.19434195,0,1140.5,O,HN,1.535508792,LBK,8/5/2018,2018-08-05T103000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,89.85501456,91.12347835,0,608.3,T,HN,1.268463785,LBK,8/5/2018,2018-08-05T103000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,28.53464451,29.10177022,0,1615.7,P,HN,0.567125708,LBK,8/5/2018,2018-08-05T104500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,111.784443,112.1517296,0,2604.3,U,HN,0.367286659,LBK,8/5/2018,2018-08-05T124500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,92.55538195,93.54394628,0,1552.8,T,HN,0.988564335,LBK,8/5/2018,2018-08-05T130000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,266.0667894,267.6457076,0,2588,O,HN,1.578918247,LBK,8/5/2018,2018-08-05T130000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,121.6286712,122.2914142,0,832.7,T,HN,0.662742958,LBK,8/5/2018,2018-08-05T134500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,86.66601096,87.61420199,0,1727.4,T,HN,0.948191029,LBK,8/5/2018,2018-08-05T141500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,68.07856932,69.09740954,0,839.3,T,HN,1.01884022,LBK,8/5/2018,2018-08-05T143000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,176.4987575,177.2726307,0,839.3,T,HN,0.773873173,LBK,8/5/2018,2018-08-05T143000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,0.751749214,2.107682056,0,1552.8,O,HN,1.355932842,LBK,8/5/2018,2018-08-05T150000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,3.045976446,3.307696542,0,931.7,O,HN,0.261720096,LBK,8/5/2018,2018-08-05T150000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,268.1238808,268.9870003,0,1035.2,T,HN,0.863119468,LBK,8/5/2018,2018-08-05T150000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,122.8676196,123.6875737,0,1160.5,T,HN,0.819954099,LBK,8/5/2018,2018-08-05T151500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,9.145872124,9.40175222,0,1143.3,T,HN,0.255880096,LBK,8/5/2018,2018-08-05T153000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,23.78221404,24.54985432,0,1200.7,T,HN,0.767640286,LBK,8/5/2018,2018-08-05T153000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,57.57019767,58.46380969,0,982.4,T,HN,0.893612025,LBK,8/5/2018,2018-08-05T153000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,63.78917263,63.83153146,0,581.6,T,HN,0.042358829,LBK,8/5/2018,2018-08-05T154500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,71.46270844,72.20022271,0,569.7,T,HN,0.737514274,LBK,8/5/2018,2018-08-05T154500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,147.7634932,148.6101424,0,534.1,T,HN,0.846649279,LBK,8/5/2018,2018-08-05T154500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,194.9468837,195.7136604,0,439.1,T,HN,0.766776705,LBK,8/5/2018,2018-08-05T154500_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,214.2866957,215.527383,0,688.4,P,HN,1.240687308,LBK,8/5/2018,2018-08-05T154500_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,252.1888935,252.9130715,0,498.5,T,HN,0.724178,LBK,8/5/2018,2018-08-05T154500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,21.16364483,21.99417432,0,888.5,T,HN,0.830529493,LBK,8/5/2018,2018-08-05T160000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,54.43993195,54.63673988,246.8,822.8,U,HN,0.196807936,LBK,8/5/2018,2018-08-05T160000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,74.50932202,75.24045969,0,1405.1,T,HN,0.731137673,LBK,8/5/2018,2018-08-05T161500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,73.49621583,74.33649058,0,583.1,T,HN,0.840274745,LBK,8/5/2018,2018-08-05T163000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,231.8824395,232.8980034,0,742.1,T,HN,1.015563847,LBK,8/5/2018,2018-08-05T163000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,290.223103,290.359439,0,1219.1,U,HN,0.136335969,LBK,8/5/2018,2018-08-05T163000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,292.7133212,293.5118604,0,1007.1,T,HN,0.798539179,LBK,8/5/2018,2018-08-05T163000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,3.09591295,4.075914171,0,1128.8,T,HN,0.980001221,LBK,8/5/2018,2018-08-05T164500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,202.19207,203.1163893,0,827.8,T,HN,0.924319334,LBK,8/5/2018,2018-08-05T164500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,222.460277,222.7386865,0,2408.2,U,HN,0.278409438,LBK,8/5/2018,2018-08-05T164500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,9.869921502,10.74897877,0,871.5,T,HN,0.879057271,LBK,8/5/2018,2018-08-05T170000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,112.9199136,113.7322071,0,958.7,T,HN,0.812293427,LBK,8/5/2018,2018-08-05T170000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,187.5285085,188.4186931,0,1045.8,T,HN,0.890184578,LBK,8/5/2018,2018-08-05T170000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,257.9643632,258.8211659,0,784.4,T,HN,0.856802656,LBK,8/5/2018,2018-08-05T170000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,79.36714753,80.2399188,0,590.6,T,HN,0.872771275,LBK,8/5/2018,2018-08-05T171500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,166.2589991,167.1317704,0,689.1,T,HN,0.872771275,LBK,8/5/2018,2018-08-05T171500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,260.620515,261.4932862,0,984.4,T,HN,0.872771275,LBK,8/5/2018,2018-08-05T171500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,39.33356233,40.00196551,0,766.2,T,HN,0.668403186,LBK,8/5/2018,2018-08-05T173000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,93.96176245,94.79530054,0,936.5,T,HN,0.833538092,LBK,8/5/2018,2018-08-05T173000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,130.7789834,131.0384811,0,1873,U,HN,0.259497708,LBK,8/5/2018,2018-08-05T173000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,175.664224,176.552807,0,1021.6,T,HN,0.88858306,LBK,8/5/2018,2018-08-05T173000_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,212.1747658,212.371355,0,766.2,O,HN,0.196589173,LBK,8/5/2018,2018-08-05T173000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,13.30309081,14.05787609,0,1006.1,T,HN,0.754785284,LBK,8/5/2018,2018-08-05T174500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,39.40608236,40.18445469,0,838.4,T,HN,0.778372324,LBK,8/5/2018,2018-08-05T174500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,91.94228389,92.8700408,0,1006.1,T,HN,0.927756911,LBK,8/5/2018,2018-08-05T174500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,258.2230572,259.0171542,0,838.4,T,HN,0.794097017,LBK,8/5/2018,2018-08-05T174500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,25.87966611,26.76854217,0,700,T,HN,0.88887606,LBK,8/5/2018,2018-08-05T180000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,50.08384018,50.48501433,0,787.5,T,HN,0.401174151,LBK,8/5/2018,2018-08-05T180000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,65.24193041,65.65097072,0,1137.5,T,HN,0.409040311,LBK,8/5/2018,2018-08-05T180000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,150.1885916,150.9830737,0,525,T,HN,0.794482142,LBK,8/5/2018,2018-08-05T180000_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,175.9659978,176.6975507,0,962.5,T,HN,0.731552863,LBK,8/5/2018,2018-08-05T180000_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,251.4024719,252.2520172,0,612.5,T,HN,0.849545261,LBK,8/5/2018,2018-08-05T180000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,26.80597585,27.67516965,0,717.9,T,HN,0.869193807,LBK,8/5/2018,2018-08-05T181500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,62.68958926,62.79455509,0,1271.7,O,HN,0.104965835,LBK,8/5/2018,2018-08-05T181500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,63.40555025,63.4995495,0,984.6,O,HN,0.093999255,LBK,8/5/2018,2018-08-05T181500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,125.6847562,126.587149,0,533.3,T,HN,0.902392846,LBK,8/5/2018,2018-08-05T181500_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,183.5569636,183.9329606,0,533.3,T,HN,0.375997019,LBK,8/5/2018,2018-08-05T181500_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,205.7846541,206.7371798,0,574.3,T,HN,0.952525782,LBK,8/5/2018,2018-08-05T181500_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,264.2897901,265.0355175,0,656.4,T,HN,0.745727422,LBK,8/5/2018,2018-08-05T181500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,68.13613036,68.19655995,0,962,T,HN,0.060429593,LBK,8/5/2018,2018-08-05T183000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,75.78181133,76.58586082,0,553.9,T,HN,0.80404949,LBK,8/5/2018,2018-08-05T183000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,77.70864016,77.78053385,285,2290.6,U,HN,0.071893692,LBK,8/5/2018,2018-08-05T183000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,165.1266279,165.5058474,0,789.1,U,HN,0.379219479,LBK,8/5/2018,2018-08-05T183000_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,265.3416949,266.1506964,0,526.1,T,HN,0.809001555,LBK,8/5/2018,2018-08-05T183000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,230.601808,231.4911239,0,630,T ,HN,0.889315912,LBK,8/5/2018,2018-08-05T184500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,12.78599048,13.09686177,0,885.2,T,HN,0.310871285,LBK,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,25.86687133,26.12916898,0,1126.6,T,HN,0.262297647,LBK,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,42.736496,42.99393628,0,1126.6,T,HN,0.257440283,LBK,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,91.70843867,92.32532388,0,724.3,T,HN,0.616885207,LBK,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,112.7262523,113.0808399,0,965.7,T,HN,0.35458756,LBK,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,126.6425998,127.4489222,0,965.7,T,HN,0.806322395,LBK,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,171.0777645,171.6752203,0,804.7,T,HN,0.597455751,LBK,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav
8,Spectrogram 1,1,192.7027486,193.3439206,0,724.3,T,HN,0.641172026,LBK,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav
9,Spectrogram 1,1,212.1607027,212.2830296,0,740.1,,,0.122326882,LBK,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav
10,Spectrogram 1,1,213.0282691,213.7604952,0,793,T,HN,0.732226161,LBK,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav
11,Spectrogram 1,1,239.5299886,239.8195428,0,498.4,T,HN,0.28955415,LBK,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav
12,Spectrogram 1,1,268.3381727,268.9908965,0,498.4,T,HN,0.652723764,LBK,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav
13,Spectrogram 1,1,292.842306,293.5588298,0,498.4,T,HN,0.716523831,LBK,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,17.77503751,18.10732897,0,582.2,T,HN,0.332291464,LBK,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,47.46144595,48.19759935,0,582.2,T,HN,0.736153396,LBK,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,67.06153052,67.49606551,0,946,T,HN,0.43453499,LBK,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,75.19847685,75.29213471,0,1018.8,P,,0.093657856,LBK,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,110.8153508,111.5106068,0,873.3,T,HN,0.695255985,LBK,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,113.5950967,113.7101207,0,764.1,P,HN,0.115023968,LBK,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav
8,Spectrogram 1,1,121.7183451,122.122207,0,618.6,T,HN,0.403861932,LBK,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav
9,Spectrogram 1,1,139.7029815,140.4595836,0,800.5,T,HN,0.756602101,LBK,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav
10,Spectrogram 1,1,232.908182,233.6647841,0,727.7,T,HN,0.756602102,LBK,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,67.88066823,68.87803921,0,719,T,HN,0.997370977,LBK,8/5/2018,2018-08-05T193000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,186.4337681,187.3474234,86.8,846.7,T,HN,0.913655287,LBK,8/5/2018,2018-08-05T193000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,206.4294946,206.6103222,21.7,1801.9,U,HN,0.180827609,LBK,8/5/2018,2018-08-05T193000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,249.1619135,249.4426722,0,1975.6,P,HN,0.280758656,LBK,8/5/2018,2018-08-05T193000_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,253.125845,253.9252934,0,759.8,T,HN,0.799448376,LBK,8/5/2018,2018-08-05T193000_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,263.98026,264.1372945,86.8,1693.3,P,HN,0.157034502,LBK,8/5/2018,2018-08-05T193000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,4.607509594,5.247140345,0,945,T,HN,0.639630751,LBK,8/5/2018,2018-08-05T194500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,49.77555794,50.43687109,0,819,T,HN,0.661313149,LBK,8/5/2018,2018-08-05T194500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,138.293947,139.1251056,0,819,T,HN,0.831158603,LBK,8/5/2018,2018-08-05T194500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,199.4383091,200.32006,0,1386,T,HN,0.881750865,LBK,8/5/2018,2018-08-05T194500_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,253.6947748,253.8043816,0,937.4,O,HN,0.109606803,LBK,8/5/2018,2018-08-05T194500_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,267.9984618,268.8902626,0,758.9,T,HN,0.891800799,LBK,8/5/2018,2018-08-05T194500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,19.58263301,20.41271146,0,873.9,T,HN,0.830078443,LBK,8/5/2018,2018-08-05T200000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,66.1247698,66.82492292,0,805.8,T,HN,0.700153122,LBK,8/5/2018,2018-08-05T200000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,90.17539019,91.27253735,0,2124.4,U,HN,1.097147159,LBK,8/5/2018,2018-08-05T200000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,128.6044125,132.1340504,0,1977.9,P,HN,3.529637901,LBK,8/5/2018,2018-08-05T200000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,81.70897501,81.76317785,0,6759.9,U,HN,0.054202842,LBK,8/5/2018,2018-08-05T201500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,151.0163401,151.3776924,0,804.7,O,HN,0.361352277,LBK,8/5/2018,2018-08-05T201500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,156.2089723,156.5486434,0,1770.4,O,HN,0.339671141,LBK,8/5/2018,2018-08-05T201500_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,164.3701133,164.8760065,0,1287.6,O,HN,0.505893188,LBK,8/5/2018,2018-08-05T201500_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,168.0089307,168.4931427,0,1287.6,O,HN,0.484212052,LBK,8/5/2018,2018-08-05T201500_0004e9e500057018_2.0.wav
6,Spectrogram 1,1,174.8457156,175.2287491,0,1368.1,O,HN,0.383033413,LBK,8/5/2018,2018-08-05T201500_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,289.5606073,290.5218044,0,1207.1,T,HN,0.961197057,LBK,8/5/2018,2018-08-05T201500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,39.00296234,39.95890341,0,778.5,T,HN,0.955941074,LBK,8/5/2018,2018-08-05T203000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,144.6847639,144.9174601,0,1011.5,T,HN,0.232696182,LBK,8/5/2018,2018-08-05T203000_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,240.4801224,244.4107892,0,1103.4,O,HN,3.930666841,LBK,8/5/2018,2018-08-05T203000_0004e9e500057018_2.0.wav
4,Spectrogram 1,1,245.7692318,248.0458809,0,1057.4,O,HN,2.276649138,LBK,8/5/2018,2018-08-05T203000_0004e9e500057018_2.0.wav
5,Spectrogram 1,1,255.7548622,260.4986859,0,1057.4,O,,4.743823687,LBK,8/5/2018,2018-08-05T203000_0004e9e500057018_2.0.wav
7,Spectrogram 1,1,282.2139473,283.1340855,0,781.6,T,HN,0.920138216,LBK,8/5/2018,2018-08-05T203000_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,33.67004417,33.81062356,0,2896.1,U,HN,0.140579398,LBK,8/5/2018,2018-08-05T204500_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,60.79624239,60.88751393,0,1053.1,O,HN,0.091271538,LBK,8/5/2018,2018-08-05T204500_0004e9e500057018_2.0.wav
3,Spectrogram 1,1,253.3999805,254.2006397,0,750.9,T,HN,0.800659235,LBK,8/5/2018,2018-08-05T204500_0004e9e500057018_2.0.wav
1,Spectrogram 1,1,10.35192337,11.059377,0,811.7,T,HN,0.707453626,LBK,8/5/2018,2018-08-05T210000_0004e9e500057018_2.0.wav
2,Spectrogram 1,1,129.5867333,129.695017,0,5952.1,P,HN,0.108283718,LBK,8/5/2018,2018-08-05T210000_0004e9e500057018_2.0.wav
