Class,Start,End,Length,Date,File,Selection
Cynoscion_nebulosus,266.0667894,267.6457076,1.578918247,8/5/2018,2018-08-05T130000_0004e9e500057018_2.0.wav,2
Opsanus_beta,121.6286712,122.2914142,0.662742958,8/5/2018,2018-08-05T134500_0004e9e500057018_2.0.wav,1
Opsanus_beta,86.66601096,87.61420199,0.948191029,8/5/2018,2018-08-05T141500_0004e9e500057018_2.0.wav,1
Opsanus_beta,68.07856932,69.09740954,1.01884022,8/5/2018,2018-08-05T143000_0004e9e500057018_2.0.wav,1
Opsanus_beta,176.4987575,177.2726307,0.773873173,8/5/2018,2018-08-05T143000_0004e9e500057018_2.0.wav,2
Cynoscion_nebulosus,0.751749214,2.107682056,1.355932842,8/5/2018,2018-08-05T150000_0004e9e500057018_2.0.wav,1
Cynoscion_nebulosus,3.045976446,3.307696542,0.261720096,8/5/2018,2018-08-05T150000_0004e9e500057018_2.0.wav,2
Opsanus_beta,268.1238808,268.9870003,0.863119468,8/5/2018,2018-08-05T150000_0004e9e500057018_2.0.wav,3
Opsanus_beta,122.8676196,123.6875737,0.819954099,8/5/2018,2018-08-05T151500_0004e9e500057018_2.0.wav,1
Opsanus_beta,9.145872124,9.40175222,0.255880096,8/5/2018,2018-08-05T153000_0004e9e500057018_2.0.wav,1
Opsanus_beta,23.78221404,24.54985432,0.767640286,8/5/2018,2018-08-05T153000_0004e9e500057018_2.0.wav,2
Opsanus_beta,57.57019767,58.46380969,0.893612025,8/5/2018,2018-08-05T153000_0004e9e500057018_2.0.wav,3
Opsanus_beta,63.78917263,63.83153146,0.042358829,8/5/2018,2018-08-05T154500_0004e9e500057018_2.0.wav,1
Opsanus_beta,71.46270844,72.20022271,0.737514274,8/5/2018,2018-08-05T154500_0004e9e500057018_2.0.wav,2
Opsanus_beta,147.7634932,148.6101424,0.846649279,8/5/2018,2018-08-05T154500_0004e9e500057018_2.0.wav,3
Opsanus_beta,194.9468837,195.7136604,0.766776705,8/5/2018,2018-08-05T154500_0004e9e500057018_2.0.wav,4
Bairdiella_chrysoura,214.2866957,215.527383,1.240687308,8/5/2018,2018-08-05T154500_0004e9e500057018_2.0.wav,5
Opsanus_beta,252.1888935,252.9130715,0.724178,8/5/2018,2018-08-05T154500_0004e9e500057018_2.0.wav,6
Opsanus_beta,21.16364483,21.99417432,0.830529493,8/5/2018,2018-08-05T160000_0004e9e500057018_2.0.wav,1
Unknown,54.43993195,54.63673988,0.196807936,8/5/2018,2018-08-05T160000_0004e9e500057018_2.0.wav,2
Opsanus_beta,74.50932202,75.24045969,0.731137673,8/5/2018,2018-08-05T161500_0004e9e500057018_2.0.wav,1
Opsanus_beta,73.49621583,74.33649058,0.840274745,8/5/2018,2018-08-05T163000_0004e9e500057018_2.0.wav,1
Opsanus_beta,231.8824395,232.8980034,1.015563847,8/5/2018,2018-08-05T163000_0004e9e500057018_2.0.wav,2
Unknown,290.223103,290.359439,0.136335969,8/5/2018,2018-08-05T163000_0004e9e500057018_2.0.wav,3
Opsanus_beta,292.7133212,293.5118604,0.798539179,8/5/2018,2018-08-05T163000_0004e9e500057018_2.0.wav,4
Opsanus_beta,3.09591295,4.075914171,0.980001221,8/5/2018,2018-08-05T164500_0004e9e500057018_2.0.wav,1
Opsanus_beta,202.19207,203.1163893,0.924319334,8/5/2018,2018-08-05T164500_0004e9e500057018_2.0.wav,2
Unknown,222.460277,222.7386865,0.278409438,8/5/2018,2018-08-05T164500_0004e9e500057018_2.0.wav,3
Opsanus_beta,9.869921502,10.74897877,0.879057271,8/5/2018,2018-08-05T170000_0004e9e500057018_2.0.wav,1
Opsanus_beta,112.9199136,113.7322071,0.812293427,8/5/2018,2018-08-05T170000_0004e9e500057018_2.0.wav,2
Opsanus_beta,187.5285085,188.4186931,0.890184578,8/5/2018,2018-08-05T170000_0004e9e500057018_2.0.wav,3
Opsanus_beta,257.9643632,258.8211659,0.856802656,8/5/2018,2018-08-05T170000_0004e9e500057018_2.0.wav,4
Opsanus_beta,79.36714753,80.2399188,0.872771275,8/5/2018,2018-08-05T171500_0004e9e500057018_2.0.wav,1
Opsanus_beta,166.2589991,167.1317704,0.872771275,8/5/2018,2018-08-05T171500_0004e9e500057018_2.0.wav,2
Opsanus_beta,260.620515,261.4932862,0.872771275,8/5/2018,2018-08-05T171500_0004e9e500057018_2.0.wav,3
Opsanus_beta,39.33356233,40.00196551,0.668403186,8/5/2018,2018-08-05T173000_0004e9e500057018_2.0.wav,1
Opsanus_beta,93.96176245,94.79530054,0.833538092,8/5/2018,2018-08-05T173000_0004e9e500057018_2.0.wav,2
Unknown,130.7789834,131.0384811,0.259497708,8/5/2018,2018-08-05T173000_0004e9e500057018_2.0.wav,3
Opsanus_beta,175.664224,176.552807,0.88858306,8/5/2018,2018-08-05T173000_0004e9e500057018_2.0.wav,4
Cynoscion_nebulosus,212.1747658,212.371355,0.196589173,8/5/2018,2018-08-05T173000_0004e9e500057018_2.0.wav,5
Opsanus_beta,13.30309081,14.05787609,0.754785284,8/5/2018,2018-08-05T174500_0004e9e500057018_2.0.wav,1
Opsanus_beta,39.40608236,40.18445469,0.778372324,8/5/2018,2018-08-05T174500_0004e9e500057018_2.0.wav,2
Opsanus_beta,91.94228389,92.8700408,0.927756911,8/5/2018,2018-08-05T174500_0004e9e500057018_2.0.wav,3
Opsanus_beta,258.2230572,259.0171542,0.794097017,8/5/2018,2018-08-05T174500_0004e9e500057018_2.0.wav,4
Opsanus_beta,25.87966611,26.76854217,0.88887606,8/5/2018,2018-08-05T180000_0004e9e500057018_2.0.wav,1
Opsanus_beta,50.08384018,50.48501433,0.401174151,8/5/2018,2018-08-05T180000_0004e9e500057018_2.0.wav,2
Opsanus_beta,65.24193041,65.65097072,0.409040311,8/5/2018,2018-08-05T180000_0004e9e500057018_2.0.wav,3
Opsanus_beta,150.1885916,150.9830737,0.794482142,8/5/2018,2018-08-05T180000_0004e9e500057018_2.0.wav,4
Opsanus_beta,175.9659978,176.6975507,0.731552863,8/5/2018,2018-08-05T180000_0004e9e500057018_2.0.wav,5
Opsanus_beta,251.4024719,252.2520172,0.849545261,8/5/2018,2018-08-05T180000_0004e9e500057018_2.0.wav,6
Opsanus_beta,26.80597585,27.67516965,0.869193807,8/5/2018,2018-08-05T181500_0004e9e500057018_2.0.wav,1
Cynoscion_nebulosus,62.68958926,62.79455509,0.104965835,8/5/2018,2018-08-05T181500_0004e9e500057018_2.0.wav,2
Cynoscion_nebulosus,63.40555025,63.4995495,0.093999255,8/5/2018,2018-08-05T181500_0004e9e500057018_2.0.wav,3
Opsanus_beta,125.6847562,126.587149,0.902392846,8/5/2018,2018-08-05T181500_0004e9e500057018_2.0.wav,4
Opsanus_beta,183.5569636,183.9329606,0.375997019,8/5/2018,2018-08-05T181500_0004e9e500057018_2.0.wav,5
Opsanus_beta,205.7846541,206.7371798,0.952525782,8/5/2018,2018-08-05T181500_0004e9e500057018_2.0.wav,6
Opsanus_beta,264.2897901,265.0355175,0.745727422,8/5/2018,2018-08-05T181500_0004e9e500057018_2.0.wav,7
Opsanus_beta,68.13613036,68.19655995,0.060429593,8/5/2018,2018-08-05T183000_0004e9e500057018_2.0.wav,1
Opsanus_beta,75.78181133,76.58586082,0.80404949,8/5/2018,2018-08-05T183000_0004e9e500057018_2.0.wav,2
Unknown,77.70864016,77.78053385,0.071893692,8/5/2018,2018-08-05T183000_0004e9e500057018_2.0.wav,3
Unknown,165.1266279,165.5058474,0.379219479,8/5/2018,2018-08-05T183000_0004e9e500057018_2.0.wav,4
Opsanus_beta,265.3416949,266.1506964,0.809001555,8/5/2018,2018-08-05T183000_0004e9e500057018_2.0.wav,5
Opsanus_beta,230.601808,231.4911239,0.889315912,8/5/2018,2018-08-05T184500_0004e9e500057018_2.0.wav,1
Opsanus_beta,12.78599048,13.09686177,0.310871285,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav,1
Opsanus_beta,25.86687133,26.12916898,0.262297647,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav,2
Opsanus_beta,42.736496,42.99393628,0.257440283,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav,3
Opsanus_beta,91.70843867,92.32532388,0.616885207,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav,4
Opsanus_beta,112.7262523,113.0808399,0.35458756,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav,5
Opsanus_beta,126.6425998,127.4489222,0.806322395,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav,6
Opsanus_beta,171.0777645,171.6752203,0.597455751,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav,7
Opsanus_beta,192.7027486,193.3439206,0.641172026,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav,8
Opsanus_beta,213.0282691,213.7604952,0.732226161,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav,10
Opsanus_beta,239.5299886,239.8195428,0.28955415,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav,11
Opsanus_beta,268.3381727,268.9908965,0.652723764,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav,12
Opsanus_beta,292.842306,293.5588298,0.71652383100000006,8/5/2018,2018-08-05T190000_0004e9e500057018_2.0.wav,13
Opsanus_beta,17.77503751,18.10732897,0.332291464,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav,1
Opsanus_beta,47.46144595,48.19759935,0.736153396,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav,2
Opsanus_beta,67.06153052,67.49606551,0.43453499,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav,3
Bairdiella_chrysoura,75.19847685,75.29213471,0.093657856,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav,4
Opsanus_beta,110.8153508,111.5106068,0.695255985,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav,6
Bairdiella_chrysoura,113.5950967,113.7101207,0.115023968,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav,7
Opsanus_beta,121.7183451,122.122207,0.403861932,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav,8
Opsanus_beta,139.7029815,140.4595836,0.756602101,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav,9
Opsanus_beta,232.908182,233.6647841,0.756602102,8/5/2018,2018-08-05T191500_0004e9e500057018_2.0.wav,10
Opsanus_beta,67.88066823,68.87803921,0.997370977,8/5/2018,2018-08-05T193000_0004e9e500057018_2.0.wav,1
Opsanus_beta,186.4337681,187.3474234,0.913655287,8/5/2018,2018-08-05T193000_0004e9e500057018_2.0.wav,2
Unknown,206.4294946,206.6103222,0.180827609,8/5/2018,2018-08-05T193000_0004e9e500057018_2.0.wav,3
Bairdiella_chrysoura,249.1619135,249.4426722,0.280758656,8/5/2018,2018-08-05T193000_0004e9e500057018_2.0.wav,4
Opsanus_beta,253.125845,253.9252934,0.799448376,8/5/2018,2018-08-05T193000_0004e9e500057018_2.0.wav,5
Bairdiella_chrysoura,263.98026,264.1372945,0.157034502,8/5/2018,2018-08-05T193000_0004e9e500057018_2.0.wav,6
Opsanus_beta,4.607509594,5.247140345,0.639630751,8/5/2018,2018-08-05T194500_0004e9e500057018_2.0.wav,1
Opsanus_beta,49.77555794,50.43687109,0.661313149,8/5/2018,2018-08-05T194500_0004e9e500057018_2.0.wav,2
Opsanus_beta,138.293947,139.1251056,0.831158603,8/5/2018,2018-08-05T194500_0004e9e500057018_2.0.wav,3
Opsanus_beta,199.4383091,200.32006,0.881750865,8/5/2018,2018-08-05T194500_0004e9e500057018_2.0.wav,4
Cynoscion_nebulosus,253.6947748,253.8043816,0.109606803,8/5/2018,2018-08-05T194500_0004e9e500057018_2.0.wav,5
Opsanus_beta,267.9984618,268.8902626,0.891800799,8/5/2018,2018-08-05T194500_0004e9e500057018_2.0.wav,6
Opsanus_beta,19.58263301,20.41271146,0.830078443,8/5/2018,2018-08-05T200000_0004e9e500057018_2.0.wav,1
Opsanus_beta,66.1247698,66.82492292,0.700153122,8/5/2018,2018-08-05T200000_0004e9e500057018_2.0.wav,2
Unknown,90.17539019,91.27253735,1.097147159,8/5/2018,2018-08-05T200000_0004e9e500057018_2.0.wav,3
Bairdiella_chrysoura,128.6044125,132.1340504,3.529637901,8/5/2018,2018-08-05T200000_0004e9e500057018_2.0.wav,4
Unknown,81.70897501,81.76317785,0.054202842,8/5/2018,2018-08-05T201500_0004e9e500057018_2.0.wav,1
Cynoscion_nebulosus,151.0163401,151.3776924,0.361352277,8/5/2018,2018-08-05T201500_0004e9e500057018_2.0.wav,2
Cynoscion_nebulosus,156.2089723,156.5486434,0.339671141,8/5/2018,2018-08-05T201500_0004e9e500057018_2.0.wav,3
Cynoscion_nebulosus,164.3701133,164.8760065,0.505893188,8/5/2018,2018-08-05T201500_0004e9e500057018_2.0.wav,4
Cynoscion_nebulosus,168.0089307,168.4931427,0.484212052,8/5/2018,2018-08-05T201500_0004e9e500057018_2.0.wav,5
Cynoscion_nebulosus,174.8457156,175.2287491,0.383033413,8/5/2018,2018-08-05T201500_0004e9e500057018_2.0.wav,6
Opsanus_beta,289.5606073,290.5218044,0.961197057,8/5/2018,2018-08-05T201500_0004e9e500057018_2.0.wav,7
Opsanus_beta,39.00296234,39.95890341,0.955941074,8/5/2018,2018-08-05T203000_0004e9e500057018_2.0.wav,1
Opsanus_beta,144.6847639,144.9174601,0.232696182,8/5/2018,2018-08-05T203000_0004e9e500057018_2.0.wav,2
Cynoscion_nebulosus,240.4801224,244.4107892,3.930666841,8/5/2018,2018-08-05T203000_0004e9e500057018_2.0.wav,3
Cynoscion_nebulosus,245.7692318,248.0458809,2.276649138,8/5/2018,2018-08-05T203000_0004e9e500057018_2.0.wav,4
Cynoscion_nebulosus,255.7548622,260.4986859,4.743823687,8/5/2018,2018-08-05T203000_0004e9e500057018_2.0.wav,5
Opsanus_beta,282.2139473,283.1340855,0.920138216,8/5/2018,2018-08-05T203000_0004e9e500057018_2.0.wav,7
Unknown,33.67004417,33.81062356,0.140579398,8/5/2018,2018-08-05T204500_0004e9e500057018_2.0.wav,1
Cynoscion_nebulosus,60.79624239,60.88751393,0.091271538,8/5/2018,2018-08-05T204500_0004e9e500057018_2.0.wav,2
Opsanus_beta,253.3999805,254.2006397,0.800659235,8/5/2018,2018-08-05T204500_0004e9e500057018_2.0.wav,3
Opsanus_beta,10.35192337,11.059377,0.707453626,8/5/2018,2018-08-05T210000_0004e9e500057018_2.0.wav,1
Bairdiella_chrysoura,129.5867333,129.695017,0.108283718,8/5/2018,2018-08-05T210000_0004e9e500057018_2.0.wav,2
Cynoscion_nebulosus,70.46475362,70.68444504,0.219691415,8/5/2018,2018-08-05T211500_0004e9e500057018_2.0.wav,1
Opsanus_beta,20.19119186,20.87563903,0.684447168,8/5/2018,2018-08-05T213000_0004e9e500057018_2.0.wav,1
Opsanus_beta,44.47374325,44.76999651,0.296253252,8/5/2018,2018-08-05T213000_0004e9e500057018_2.0.wav,2
Unknown,90.5258012,91.03658267,0.510781468,8/5/2018,2018-08-05T213000_0004e9e500057018_2.0.wav,3
Cynoscion_nebulosus,102.1103251,103.4383569,1.328031819,8/5/2018,2018-08-05T213000_0004e9e500057018_2.0.wav,4
Opsanus_beta,107.4037252,107.6846551,0.280929808,8/5/2018,2018-08-05T213000_0004e9e500057018_2.0.wav,5
Opsanus_beta,120.3418201,120.9854048,0.64358465,8/5/2018,2018-08-05T213000_0004e9e500057018_2.0.wav,6
Opsanus_beta,146.9790737,147.7299225,0.75084876,8/5/2018,2018-08-05T213000_0004e9e500057018_2.0.wav,7
Opsanus_beta,163.7378139,164.0698219,0.332007954,8/5/2018,2018-08-05T213000_0004e9e500057018_2.0.wav,8
Cynoscion_nebulosus,233.5820728,233.7710619,0.188989143,8/5/2018,2018-08-05T213000_0004e9e500057018_2.0.wav,9
Cynoscion_nebulosus,217.5241652,217.6777649,0.153599655,8/5/2018,2018-08-05T220000_0004e9e500057018_2.0.wav,1
Cynoscion_nebulosus,223.7224856,223.8854893,0.163003716,8/5/2018,2018-08-05T220000_0004e9e500057018_2.0.wav,2
Bairdiella_chrysoura,144.9428046,145.1080174,0.165212841,8/5/2018,2018-08-05T221500_0004e9e500057018_2.0.wav,1
Opsanus_beta,185.2811309,185.4491833,0.168052401,8/5/2018,2018-08-05T223000_0004e9e500057018_2.0.wav,1
Opsanus_beta,198.6312136,198.8597648,0.228551265,8/5/2018,2018-08-05T223000_0004e9e500057018_2.0.wav,2
Opsanus_beta,201.1251111,201.6158242,0.49071301,8/5/2018,2018-08-05T223000_0004e9e500057018_2.0.wav,3
Cynoscion_nebulosus,210.717542,210.9057607,0.188218689,8/5/2018,2018-08-05T223000_0004e9e500057018_2.0.wav,4
Cynoscion_nebulosus,213.6887085,213.7895399,0.100831441,8/5/2018,2018-08-05T223000_0004e9e500057018_2.0.wav,5
Cynoscion_nebulosus,238.5066867,238.943623,0.436936243,8/5/2018,2018-08-05T223000_0004e9e500057018_2.0.wav,6
Opsanus_beta,28.01092442,28.26138706,0.25046264,8/5/2018,2018-08-05T224500_0004e9e500057018_2.0.wav,1
Opsanus_beta,44.89926281,45.17017138,0.27090857,8/5/2018,2018-08-05T224500_0004e9e500057018_2.0.wav,2
Opsanus_beta,70.81959091,71.668097,0.848506088,8/5/2018,2018-08-05T224500_0004e9e500057018_2.0.wav,3
Opsanus_beta,146.8426712,147.1186912,0.276020053,8/5/2018,2018-08-05T224500_0004e9e500057018_2.0.wav,4
Unknown,184.5020636,184.628158,0.126094406,8/5/2018,2018-08-05T224500_0004e9e500057018_2.0.wav,5
Opsanus_beta,189.0567464,189.72925,0.672503502,8/5/2018,2018-08-05T224500_0004e9e500057018_2.0.wav,6
Bairdiella_chrysoura,208.7924321,208.8573898,0.064957724,8/5/2018,2018-08-05T224500_0004e9e500057018_2.0.wav,7
Cynoscion_nebulosus,214.2985547,214.4513964,0.152841705,8/5/2018,2018-08-05T224500_0004e9e500057018_2.0.wav,8
Unknown,285.7444109,286.111231,0.366820092,8/5/2018,2018-08-05T224500_0004e9e500057018_2.0.wav,9
Cynoscion_nebulosus,4.823849644,6.93493284,2.111083196,8/5/2018,2018-08-05T230000_0004e9e500057018_2.0.wav,1
Cynoscion_nebulosus,13.70593346,14.2625563,0.556622836,8/5/2018,2018-08-05T230000_0004e9e500057018_2.0.wav,2
Bairdiella_chrysoura,162.7941054,163.0832601,0.28915472,8/5/2018,2018-08-05T230000_0004e9e500057018_2.0.wav,3
Cynoscion_nebulosus,192.9817168,193.9006774,0.918960564,8/5/2018,2018-08-05T231500_0004e9e500057018_2.0.wav,1
Bairdiella_chrysoura,136.8426311,137.0955482,0.252917154,8/5/2018,2018-08-05T234500_0004e9e500057018_2.0.wav,1
Bairdiella_chrysoura,255.0416551,255.287346,0.24569095,8/5/2018,2018-08-05T234500_0004e9e500057018_2.0.wav,2
Unknown,22.63934276,22.79815211,0.158809351,8/6/2018,2018-08-06T000000_0004e9e500057018_2.0.wav,1
Opsanus_beta,132.4483237,133.2679848,0.819661165,8/6/2018,2018-08-06T000000_0004e9e500057018_2.0.wav,2
Cynoscion_nebulosus,213.4513371,213.6869897,0.235652585,8/6/2018,2018-08-06T000000_0004e9e500057018_2.0.wav,3
Bairdiella_chrysoura,270.2771594,270.4206001,0.143440704,8/6/2018,2018-08-06T000000_0004e9e500057018_2.0.wav,4
Cynoscion_nebulosus,273.0332701,273.3099057,0.276635643,8/6/2018,2018-08-06T000000_0004e9e500057018_2.0.wav,5
Cynoscion_nebulosus,274.8877535,275.04144,0.153686469,8/6/2018,2018-08-06T000000_0004e9e500057018_2.0.wav,6
Unknown,270.7484646,270.9021511,0.153686469,8/6/2018,2018-08-06T000000_0004e9e500057018_2.0.wav,7
Cynoscion_nebulosus,5.962902143,7.67972741,1.716825267,8/6/2018,2018-08-06T001500_0004e9e500057018_2.0.wav,1
Cynoscion_nebulosus,17.15803382,17.30110259,0.143068772,8/6/2018,2018-08-06T001500_0004e9e500057018_2.0.wav,2
Opsanus_beta,42.13375428,42.79289255,0.659138272,8/6/2018,2018-08-06T001500_0004e9e500057018_2.0.wav,3
Opsanus_beta,52.27119891,52.47558287,0.20438396,8/6/2018,2018-08-06T001500_0004e9e500057018_2.0.wav,4
Opsanus_beta,74.94759981,75.17242217,0.224822357,8/6/2018,2018-08-06T001500_0004e9e500057018_2.0.wav,5
Cynoscion_nebulosus,82.91346487,83.12806803,0.214603158,8/6/2018,2018-08-06T001500_0004e9e500057018_2.0.wav,6
Cynoscion_nebulosus,84.50255016,84.60985174,0.107301579,8/6/2018,2018-08-06T001500_0004e9e500057018_2.0.wav,7
Cynoscion_nebulosus,94.51736447,94.62977565,0.112411178,8/6/2018,2018-08-06T001500_0004e9e500057018_2.0.wav,8
Opsanus_beta,121.2048006,121.9456925,0.740891857,8/6/2018,2018-08-06T001500_0004e9e500057018_2.0.wav,9
Opsanus_beta,161.8363325,162.5516764,0.715343861,8/6/2018,2018-08-06T001500_0004e9e500057018_2.0.wav,10
Opsanus_beta,191.3033907,191.579309,0.275918346,8/6/2018,2018-08-06T001500_0004e9e500057018_2.0.wav,11
Opsanus_beta,229.5538496,230.3969335,0.843083836,8/6/2018,2018-08-06T001500_0004e9e500057018_2.0.wav,12
Opsanus_beta,242.895013,243.1709313,0.275918346,8/6/2018,2018-08-06T001500_0004e9e500057018_2.0.wav,13
Opsanus_beta,260.7990481,261.386652,0.587603886,8/6/2018,2018-08-06T001500_0004e9e500057018_2.0.wav,14
Opsanus_beta,24.30399232,24.58533863,0.281346309,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,1
Opsanus_beta,28.44483287,28.71896517,0.274132301,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,2
Opsanus_beta,45.39053717,45.66466947,0.274132302,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,3
Unknown,49.53859166,49.71894185,0.180350198,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,4
Opsanus_beta,57.6471365,57.99340888,0.346272381,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,5
Opsanus_beta,64.15417154,64.97656845,0.822396904,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,6
Cynoscion_nebulosus,65.64025717,67.09027277,1.450015592,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,7
Opsanus_beta,85.73848276,86.01261506,0.274132301,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,8
Opsanus_beta,140.2042419,140.4928022,0.288560317,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,9
Cynoscion_nebulosus,149.6401642,151.6745144,2.034350234,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,10
Opsanus_beta,159.682063,159.9706233,0.288560317,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,11
Opsanus_beta,165.0709268,165.287347,0.216420238,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,12
Opsanus_beta,203.1320322,203.4494486,0.317416349,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,13
Opsanus_beta,225.8850129,226.1086472,0.223634246,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,14
Opsanus_beta,232.2116978,232.9691686,0.757470832,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,15
Opsanus_beta,234.15948,234.4985383,0.339058372,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,16
Opsanus_beta,236.3741804,236.7853788,0.411198452,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,17
Opsanus_beta,238.7115189,238.884655,0.17313619,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,18
Opsanus_beta,240.688157,240.9406473,0.252490278,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,19
Opsanus_beta,243.3284839,243.5665462,0.238062262,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,20
Opsanus_beta,245.7163205,245.9471687,0.230848254,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,21
Opsanus_beta,247.5991765,247.8949508,0.295774325,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,22
Cynoscion_nebulosus,249.922087,250.1385073,0.216420237,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,23
Opsanus_beta,250.3982116,250.6362738,0.238062261,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,24
Opsanus_beta,252.8149042,253.0962505,0.281346309,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,25
Opsanus_beta,258.4201883,258.6654646,0.24527627,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,26
Opsanus_beta,255.3037369,255.6139392,0.310202341,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,27
Opsanus_beta,263.1309354,263.3257136,0.194778214,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,28
Opsanus_beta,274.1683673,274.4857836,0.317416348,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,29
Opsanus_beta,275.769877,276.0872934,0.317416348,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,30
Opsanus_beta,281.6925775,282.0316359,0.339058373,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,31
Opsanus_beta,296.97906,297.1305541,0.151494167,8/6/2018,2018-08-06T003000_0004e9e500057018_2.0.wav,32
Cynoscion_nebulosus,17.35730358,17.48726675,0.129963173,8/6/2018,2018-08-06T004500_0004e9e500057018_2.0.wav,1
Unknown,32.03592163,32.30306816,0.267146522,8/6/2018,2018-08-06T004500_0004e9e500057018_2.0.wav,2
Cynoscion_nebulosus,44.25245963,44.45462457,0.202164935,8/6/2018,2018-08-06T004500_0004e9e500057018_2.0.wav,3
